TF,target,importance
Pou2af1,Pxdc1,0.6862089167029837
Irx3,Maged1,0.6860964490903599
Hivep3,Coro2b,0.6860429467228775
Nr1h3,Serpinb6a,0.6860283875323412
Ckmt1,Fam20c,0.6859743319785271
H1fx,Ankrd1,0.6859199880282728
Lmo2,Cmpk2,0.6858651248899863
Canx,Pcna,0.6857693822532237
Tcf4,Adamtsl5,0.6857450660488249
Nr4a1,Itgb8,0.6857222028296829
Tcf7,Tmem80,0.6856487384892667
Tcf7,Hist1h4i,0.6854934942217146
Nfib,Aldh1a3,0.6854142003784972
Canx,Inhba,0.6853166894439938
Mafb,Arfgef3,0.6852139134688956
Nfib,Pdia4,0.6851428130237455
Klf4,Lman1,0.6849822958796092
Atf5,Fbln2,0.6849275858656916
Tagln2,Anxa9,0.6848656280315225
Gata6,Rbp1,0.6848332434896051
Egr2,Anxa4,0.6846704592416908
Ets1,Manf,0.684667979425264
Nme1,Nr1h3,0.6846625460453816
Nfix,Acsl3,0.6845995415196741
Nap1l1,Cd38,0.6845807509674984
Ikzf3,Ier5l,0.6845542243308591
Gata6,Rhoc,0.6844215022658904
Pbx1,Magi3,0.6843785157394232
Nap1l1,Smpd3,0.6843727177659603
Zbtb20,Atp5g1,0.684365395658008
Nme1,Stfa2,0.6842575829773482
Cebpa,Ctnnd1,0.6842495858397714
Tcf7,Prkar2b,0.6842165094499331
Foxm1,Isg15,0.6841783917171501
Hspa5,Hspa1b,0.6841053322434496
Sox4,Krt18,0.6841038127298367
Ikzf2,Mettl17,0.6841013783598385
Atf5,Phf11d,0.6840543399734095
Tagln2,Clec2g,0.6840379199188104
Zeb2,Slc6a6,0.6840007364867307
Ahr,Lyz1,0.6839778685199742
Nap1l1,Nuf2,0.6839566546104638
Adarb1,Gyg,0.6839188877823948
Nfix,Il3ra,0.6839175829588078
H2afz,Hsp90b1,0.68383599504855
Nfia,Gmppb,0.6838332339088038
Anxa1,Cxcr6,0.6837424247673125
H2afz,Lamtor4,0.6837305877924517
Nfia,Gpnmb,0.6836997186901418
Anxa1,Tmem119,0.6835994686587703
Lef1,Maf,0.6835240908035461
Nme1,C1qa,0.6834915970595147
Ets1,Ighg1,0.6834250694669003
Ckmt1,Krt18,0.6833516660773825
Dnmt1,Cit,0.6830830617950421
Nr2f2,Tln2,0.6830458659394518
Ebf1,Ptma,0.683038228893817
Egr1,Fam124a,0.6830006037448486
Egr2,F10,0.6829792529983437
Nap1l1,Evl,0.6829233678699722
Mef2c,Ccl6,0.6828922746548878
Fhl2,Serpinb9,0.6828855231198518
Egr2,Renbp,0.6827403270698437
Spats2,Dppa3,0.6827250137933265
Hspa5,Ccl9,0.68267672664417
Zeb2,Mcub,0.6826526804755438
Nr4a1,Dbn1,0.6826514197503857
Zeb2,Bank1,0.6826450504554276
Ets1,Itgb2,0.6826204145022983
Tagln2,Klrk1,0.6826092316302156
Nap1l1,Calr,0.682598892877765
Lef1,Fyb,0.6825378254004106
Nap1l1,AC168977.1,0.6825135361638323
Anxa1,Speg,0.6824903188148174
Tcf4,Cfb,0.6824899074242856
Mafb,Ano1,0.682488271940182
Ets1,Fkbp2,0.6824877967135755
Nfix,Cav1,0.6824693392022056
Ikzf3,Ly6d,0.6824384098295241
Mef2c,Ephb3,0.6824127552479914
Dnmt3a,Dcstamp,0.68235299774299
Canx,Reep5,0.6822997767485057
Nr1h3,Rbp4,0.6822906236904943
Nfix,Gm13571,0.6819899749115451
Egr2,Dusp4,0.6819697361511773
Ebf1,C130026I21Rik,0.6818944387067547
Tcf7l2,Gimap7,0.6818393314857047
Nfia,Anxa5,0.681761784484255
Tcf7l2,Cpq,0.6816700647747952
Hes1,Dpysl3,0.6816154575865658
Ckmt1,Isg20,0.6816154266903155
Ar,Il18r1,0.6815523523518877
Nap1l1,Lman1,0.681362856400135
Adarb1,Ube2c,0.6813518047838781
Tcf4,Fkbp2,0.6813476400612488
Zbtb20,Maged1,0.6813262891691955
Ar,Timp2,0.6811621818007281
H2afz,Robo1,0.6810706896447742
Ckmt1,Aldh1a1,0.6810391843099206
Dab2,Cks1b,0.6808972605099596
Tagln2,Rsad1,0.6808651455872495
Nfib,Grasp,0.6807680375739348
Nfia,Hspa9,0.6807518405786303
Nme1,Capn5,0.6807407243889324
Nr4a2,Edn1,0.6807085948509284
Zeb2,Mpp6,0.6804904238271007
Fosb,Tfrc,0.6804304310716872
H2afz,Alox12,0.6804273685813886
Canx,Fcor,0.6804180021849726
Bcl11b,Nrgn,0.6803454340616786
Nfix,Krt8,0.6803310224105155
Mef2c,Fabp5,0.6802304510650287
Anxa1,Pax5,0.6802044817245952
Ets1,Tuba4a,0.6801885785175064
Maf,Pi15,0.680117986226087
Dab2,Syne1,0.6799896652078099
Irf8,Gyg,0.6799648978916734
Zeb2,Thbs1,0.6798108790202022
Canx,Lilra5,0.6797288221118416
Pou2f2,Fabp5,0.6796520401565542
Pou2f2,Cd63,0.6796208321132238
Canx,Olr1,0.6794768787396438
Odc1,Paics,0.6793894825057661
Mecom,Steap3,0.679352820427412
Hspa5,Uhrf1,0.679285187987221
Nr4a1,Btbd3,0.6792341645740501
Anxa1,Krt83,0.6791563584578405
Id1,Clic3,0.6790732995468184
Pparg,Siglec1,0.6789984993788913
Lmo2,Nav1,0.6789519315642089
Nap1l1,Mrc1,0.67892014240568
Nr1d1,Sptssa,0.6788786096950402
Tcf4,Cd22,0.6788728284615022
Cebpa,Bhlhe41,0.6787759322407682
Pparg,Serpine1,0.6787505028126131
Bcl11b,Csf2ra,0.6787315909023921
Ebf1,Ar,0.6787022626725407
Nfib,Sftpa1,0.6786880867052492
Lmo2,Ptgr1,0.6786751008354223
Ar,Nfib,0.6786548306014866
Cebpa,Tex264,0.6786519860591559
Mecom,Tmem158,0.6786036332096055
Zbtb20,Rgl1,0.6785538196075496
Yod1,Hpgds,0.6784192055103672
Mxd3,Tyms,0.6784075130418005
Gadd45a,Ndnf,0.6783689905188138
Nr1d1,Fermt2,0.6782545802124714
Ikzf2,Slc4a1,0.6782113798100191
Nme1,Hebp2,0.6781776730196224
Jdp2,Dlc1,0.6780801107868333
Klf4,Bc1,0.6780354351803192
Ebf1,Bcl2a1d,0.6779920299922113
Nr4a1,Ebpl,0.6779890263013881
Anxa1,Plekhm2,0.6779634083762252
Canx,Ifi204,0.6778914888918429
Id1,Cmtm8,0.6778844390060227
Irf8,Neil3,0.6778833418497733
Tfec,Prr11,0.6777818050961092
Bhlhe41,Tcirg1,0.6777128235510196
Foxm1,H1f0,0.6776794583565373
Dnmt1,Ddit4,0.6776358806594722
Pou2f2,Calr,0.6774432103888439
Maf,Celsr1,0.6774314359511956
Tcf4,Tpm2,0.6773597964525927
Maf,Aif1,0.6773234551799342
Nfia,AU020206,0.6772747445445413
Canx,Lmo4,0.6772671775053679
Nr4a1,Tifab,0.6772453037505917
Celf4,Iigp1,0.6772152501882935
Nap1l1,Cxcl10,0.6771768525475299
Pbx1,Ramp2,0.6770887171088985
Tagln2,Ifit1bl2,0.6770599079165264
Ebf1,Ptgs2,0.6770589569692451
Egr1,Tuba4a,0.6770406643420042
Nfia,Gm19951,0.676953721796236
Ebf1,Igf1,0.6769299435732549
Irf8,Mxd3,0.6769085220958969
Atf5,Tsc22d1,0.6768821356494272
Nr1h3,Atp6v1c1,0.6768449754487722
Tcf4,Cyp1b1,0.6767669111885088
Mycl,9530059O14Rik,0.6766882911868776
Tcf4,Gaa,0.6765057645930095
Irf8,Ddit4,0.6764423345876991
Irf8,Celf4,0.6764416385948776
Tcf4,Gpx3,0.6763712361587529
Canx,Hsd17b7,0.6762985593149111
Ets1,Il18bp,0.6762810089102653
Dab2,Adamtsl5,0.6762492127574675
Nap1l1,Mcm5,0.6762172725531399
Nfix,Ifi205,0.6761747673457216
Ikzf2,Hivep3,0.6761520402804982
Tcf4,Daglb,0.6761516922864664
Egr1,Lhfp,0.6761132342906978
Nr2f2,Ephx1,0.6761110346491327
Nfib,Lhfpl2,0.6761101918651675
Dtl,Chit1,0.6760602553145073
Atf3,Asns,0.6760142461556143
Bhlhe41,Ptms,0.6759928928254472
Atf5,Sema3c,0.675963105950774
Nr2f2,Tubb2a,0.6759230346728466
Irf8,Steap2,0.6758396510690169
Nme1,Trac,0.6757816339917635
Adarb1,Plxdc1,0.6757297227217445
Anxa1,Lrr1,0.67568610655432
Ets1,Tff1,0.6756768177715425
Tfec,Cdc20,0.6756357858604373
Nap1l1,Angptl4,0.6756196966637756
H2afz,Ttc36,0.6756170904508952
Klf4,Ctgf,0.6756110809524218
Nme1,Cebpa,0.675592036817754
H2afz,Htra4,0.675585480896254
Mef2c,Pla2g16,0.6755195997760044
Nr2f2,Tubb2b,0.6755108366021432
Msi2,Krt23,0.6754776590915499
Canx,Colgalt1,0.6754423579815634
Irf8,Hvcn1,0.6753928202626254
Anxa1,Sept9,0.6752868128211024
Nfia,Tuba1a,0.6752205288990806
Anxa1,Gabarapl1,0.6752139093536224
Pparg,Osbpl3,0.6751981053484606
Tcf7,Cst3,0.6750305404410584
Ets1,Mmp15,0.675003611752612
Celf4,Hal,0.6748943234858725
Mef2c,Heg1,0.6748854006111364
Tcf4,Col6a1,0.6748850877877905
Hes1,Brip1,0.6748267183729715
Egr1,Rab27b,0.6748236403066837
Egr2,Afap1,0.6747775642129523
Jdp2,Tsc22d1,0.6747503707900138
Bhlhe41,Hsp90b1,0.6747452446185946
Egr1,Pdcd1,0.6745878666393099
Id2,Snca,0.6745621280160087
Dnmt3a,Hmgcs1,0.6745219545586734
Pbx1,Phlda3,0.674513740824783
Tcf7,Ighg1,0.6744517790767283
Irf8,Il7r,0.674360790205842
Tagln2,Kif15,0.6742799297264312
Hspa5,Capn5,0.6742112544415879
Nfix,Siva1,0.6741390100487032
Fosb,Ccl9,0.6739913062883713
Dnmt1,Aurkb,0.673976314339591
Adarb1,Ncapg,0.6739608881245988
Bhlhe41,Lgals3bp,0.6739335687739734
Nfib,Kif3a,0.6739297323849854
Ahr,B4galt6,0.6738640396811052
Egr1,Clip4,0.6738579375521738
Nfia,Gja1,0.6738377992075832
Nr4a1,Cfap53,0.6737195862971451
Id1,Fxyd3,0.6737160175287026
Dnmt3a,Naglu,0.6737146757622071
Atf5,Tm4sf1,0.6736468583139528
Hspa5,Fcgbp,0.6736302229269129
Canx,Mt2,0.6736051546673831
Pou2f2,Hk2,0.6735061221791961
Dnmt3a,Myof,0.6733986844847456
Msi2,P2rx7,0.6733153652961118
Celf4,Ltc4s,0.6733140079357071
Ebf1,Timp2,0.673293810625117
Id1,Celf4,0.6732767928734327
Cebpa,Ier3,0.6732462592189817
Bcl11b,Adam8,0.6732036971612805
Dab2,Pmaip1,0.67315327952819
Ahr,Selenop,0.673085310564024
Fosb,Chit1,0.672969551894205
Hspa5,Map1b,0.67289515176001
Nfia,Acp2,0.672861978754751
Ar,Calu,0.6728409360360184
Dnmt3a,Npc1,0.6728174537398204
Dnmt1,Dtl,0.6727612968072213
Lef1,Rnf128,0.6727485283572272
Tagln2,Aurkb,0.6727126429153851
Ebf1,AW011738,0.6726338855644688
Klf4,Gabarapl1,0.6726204606916975
Bcl11b,Stk39,0.6726186883366029
Tcf4,Ctgf,0.6725777174614079
Pax5,Nek2,0.6724939699867704
Nme1,Lmna,0.6724263544437687
Celf4,Mmp19,0.6723954386519461
Ets1,Herpud1,0.6723462599606325
Ebf1,Ldhb,0.672337522521985
Pparg,Hmox1,0.6723298079855644
Nfia,Nr2f2,0.6722904317054684
Tcf7l2,Dpep1,0.6722449036728267
Tagln2,Xlr4c,0.6721898136467108
Dnmt3a,Vps13c,0.6721772425504738
Ets1,Pla2g1b,0.672103498330919
Nfix,Serpine2,0.6720999414043342
Hivep3,Nceh1,0.6718233650608257
Nap1l1,Prcp,0.6717587371090554
Tagln2,Tst,0.671754000834247
Dab2,Lama5,0.6717327040507989
Atf5,Cd109,0.6716965916395696
Ar,Limch1,0.671667824467764
Ikzf3,Foxq1,0.6716470326613965
Sox4,Pdk4,0.6715082136598678
Tagln2,Klra4,0.6714647048778939
Nr1d1,Fam110a,0.6713891779088765
H2afz,Saa3,0.6712988714542559
H1fx,Cenpf,0.6712292176821658
Jdp2,Acod1,0.6711940629215938
Dab2,Bub1b,0.6711660990449785
Tcf7,Atp1b1,0.6711603033846317
Nap1l1,Ebpl,0.6711353114389645
Ar,Cdkn1a,0.6711321329776471
Mef2c,Gbp4,0.6711275498264939
Dab2,Slc38a6,0.6711214028310964
Nr1h3,Pros1,0.671090380218469
Gadd45a,Prdx4,0.670979752844663
Nme1,Ehf,0.6709444354058016
Id2,Slc4a1,0.6709347658430544
Dnmt1,Fbxo5,0.6708941771969081
Ets1,Cebpa,0.6708697339508894
Egr1,Lyz2,0.6708504398077071
Ddit3,Prc1,0.6708329720809577
Pbx1,Dlc1,0.6707776466570436
Klf4,Nrip1,0.670752200276067
Egr1,Ager,0.6707509484346803
Nr4a1,Shcbp1,0.6706107978187191
Mxd3,Mcm7,0.670551814161128
Hivep3,Apol9a,0.6704992862795962
Adarb1,C1qb,0.670263596713941
H1fx,Ephb3,0.6702309721434002
H2afz,Cldn10,0.670193156749746
Pou2f2,Gpr183,0.6701903194678557
Ets1,Selenop,0.6701263907873729
Nr1h3,Acaa1b,0.6700403383114301
Ikzf2,Dbp,0.6700123641857135
Canx,Acp5,0.6699882512855052
Zeb2,Prtn3,0.6699843842070318
Ahr,Psap,0.6699791649324721
Hspa5,Spats2,0.669918051160777
Nr4a1,Rras,0.6698899401154156
Nfia,Calu,0.669823752777553
Atf5,Dysf,0.6697635332537177
H2afz,Isg15,0.669709466569848
Msi2,F3,0.669691037107158
Irf8,Mcub,0.6696823421701718
Tcf7l2,Crlf1,0.6696259696579067
Sox4,Aldh3a1,0.6696184482285996
Zeb2,Slamf8,0.6695781324014489
Mef2c,Ly9,0.6695121583751258
Ckmt1,Nupr1,0.669390221031316
Id1,Fat1,0.6693736617973942
Ets1,Steap3,0.6692939562966367
Egr1,Gm26522,0.6691812558418698
Tcf4,Rasgrp3,0.6690653667126153
Klf4,Lyz1,0.6689979380323233
Atf3,Gimap4,0.6689534234334782
Nr1d1,Grasp,0.6688781246341132
Egr2,Apbb2,0.6688649030882551
Mycl,Nectin1,0.6688635408116945
H2afz,Ctla2a,0.6688391336243036
Ebf1,Wls,0.6687985415372745
Nap1l1,Blnk,0.6687828508132502
Nfix,Cd274,0.6687216189290139
Nfix,Slc39a10,0.668709204427275
Atf3,Slc12a2,0.6686871639645733
Hspa5,Tnip3,0.6686027012213791
Tcf7l2,Tifab,0.6685846850219779
Ebf1,Ifi203,0.6685150719157651
Odc1,mt-Nd1,0.6684302964601343
Pbx1,Ephb2,0.6683790338021111
Dab2,Slco2a1,0.6682455972914342
Lmo2,A330069E16Rik,0.6680929947106095
Las1l,Irf7,0.6679738407649748
Atf5,Tjp1,0.667961921608888
Irf8,Gjb2,0.6678957078492966
Zbtb20,Ms4a1,0.6678671515311012
Atf5,Cyp4v3,0.6678472687739351
Tagln2,Kif2c,0.667773151885584
Tcf7l2,Plpp1,0.6677188955473129
H2afz,Sh2d1a,0.6675915148471575
Sox4,Dcstamp,0.6675897023647485
Ikzf2,Id1,0.6675884836134864
Anxa1,Spats2,0.6675871497701739
Nap1l1,Bpgm,0.667461315139723
Id2,Cspg4,0.6674560771197985
Nme1,Ltc4s,0.667421611829025
Nfix,Robo1,0.6674017333220339
Nr4a1,Asns,0.6673064366236888
Spats2,Mt2,0.6672951254913682
Ar,AW011738,0.6672588319635973
Egr1,Hbb-bt,0.6672581162310288
Acaa1b,Scoc,0.6670097688314994
Lef1,Ppic,0.667009600690743
Hes1,Aldh3a1,0.6669772037720724
Ezh2,Dppa3,0.6669333275375844
Adarb1,Ckap2,0.6667435679920862
Dab2,P2ry6,0.6667339352680434
Jdp2,Cmbl,0.666670552012538
Tagln2,Lypd2,0.6666098469606901
Nap1l1,Arfgef3,0.6665808561768088
Dnmt1,P2rx7,0.6665433370487179
Pparg,P2ry6,0.6665034404212545
Sox4,Sdc1,0.6665008775035091
H2afz,Fkbp2,0.6664924308005205
Zeb2,Igkc,0.666458346540034
Tcf7,Gclc,0.6664451940687575
Mecom,Ackr3,0.6664060538424414
Dnmt1,Dhfr,0.666400148929408
Canx,Cd274,0.6663420898696599
Ddit3,Selenoh,0.6662937877958065
Celf4,Asah1,0.6662307924612976
Mafb,Fkbp2,0.6660613659725338
Hspa5,Gbp5,0.6660558455501646
Ikzf3,Ccl4,0.6660396382612496
Nme1,Mis18bp1,0.6660319968941582
Ar,Ttc36,0.6660177394809546
Canx,Bc1,0.6659513990283532
Nr4a2,Gnptab,0.6659119402566944
Canx,Myh10,0.6657701718901028
Pax5,Rgs1,0.6657554629125072
Atf3,Cxcr1,0.6657273957066441
Ets1,Calr,0.6657200233410783
Nfia,Timp3,0.6655376765752167
Atf5,Tmeff2,0.6654980238092343
Anxa1,Rhoc,0.6653894731195046
Canx,Sept9,0.6653894498881865
Bhlhe41,Col6a3,0.6653032395441386
Maf,Mllt3,0.6651735170912121
Nr1d1,Tspan8,0.6649854384617333
Nr1h3,Tceal9,0.6649788588382544
Ikzf2,Mgst2,0.6649338377565506
Ebf1,Bcl11b,0.6647500570803092
Celf4,Akr1b8,0.664697179986152
Ebf1,Osmr,0.6646527605403588
Nr1d1,Ephx1,0.664595831395601
Zeb2,Slc29a3,0.6645889604559057
H2afz,Vsig10l,0.6645563631600443
Ebf1,Mecom,0.6644690741404315
Ebf1,Ssbp4,0.6643679838923036
Jdp2,Sparcl1,0.6643153269693105
Nr1d1,Errfi1,0.6642633862909739
Dtl,Anxa9,0.6642573666322887
Bhlhe41,Shcbp1,0.6642316474355631
Klf4,Lrrc58,0.6641599440063515
Anxa1,H2afz,0.664128994347434
Ezh2,Naglu,0.6640713306769942
Mycl,Rsad1,0.6640109437065689
Ets1,Abcg1,0.6639750908556729
Bhlhe41,Dnmt3a,0.6639227980819622
Sox4,Ptprf,0.6638869414505802
Nme1,Fam20c,0.6638847423657496
Ikzf3,Ets1,0.6638574991011102
Id1,Ctsf,0.6637830526773931
Hspa5,Tmc5,0.6636551421806566
Ddit3,Mis18bp1,0.6636197099487425
Ddit3,Hal,0.6635658690608501
Hmgn3,Tceal9,0.6633832705372251
Nap1l1,Vwa5a,0.6633580644957259
Foxq1,Calml3,0.6632697172940524
Ddit3,Rsad1,0.6632477639094446
Anxa1,Meg3,0.6632473413742935
Ebf1,Slc12a2,0.6631794818629143
Canx,Itgax,0.6631522084381518
Hmgn3,Chst1,0.6630958845896988
Mef2c,Ly6g,0.6630885490130687
Tcf4,Pdia6,0.6630797786597783
Anxa1,Tbc1d9,0.6630746585689833
Nr2f2,Sox4,0.6630535287921715
Gadd45a,Hopx,0.663038951748206
Ehf,Gata6,0.6629873801574131
Bhlhe41,P2ry6,0.6629813035535849
Msi2,Ar,0.6629152825792257
H2afz,Vcan,0.6628996594164777
Hes1,Cd72,0.6627865100496695
Lef1,Irf8,0.6627715366130349
Nr1h3,Rgs16,0.6627346562578398
Anxa1,Olfm1,0.6627304964655425
Atf3,Il1f9,0.6627221666057004
Odc1,Serpina3g,0.6625495548739956
Zbtb20,Pcolce,0.6625169565138678
Hivep3,Kif1a,0.6624424415474154
Tfec,Gdf15,0.6623453802220116
Ezh2,Sema3e,0.662235788179917
Dab2,Il3ra,0.6622336726141586
Ahr,Ncapd2,0.6621787092223423
Id2,Trim10,0.6621571704845256
Jdp2,Il1f9,0.6620824551692166
Anxa1,Plk1,0.6620699776536831
Ehf,Clec10a,0.6620284655449356
Tfec,Krt78,0.6619752756294695
Nme1,Ear2,0.6619513768321775
Canx,Ifit1bl1,0.6617849667174978
Tcf4,Far1,0.6617706680237971
Nr1d1,Cfb,0.6617672859676069
Ar,Aox3,0.661683662932883
Nap1l1,Trdc,0.6616821321304646
Tagln2,Ttyh2,0.6616106056652452
Celf4,Tcf7l2,0.6615600953844847
Tcf7l2,Clmp,0.6615523585659072
Nfix,Clmp,0.6615380863768145
Atf5,Fam124a,0.6615370368761887
Klf4,Man2a2,0.661484969601598
Nfia,Stra6l,0.6613971011166775
Canx,Mki67,0.6611558844181563
Nr4a1,Gng11,0.661116520616004
Ezh2,Kcne3,0.6610938891372554
Mef2c,Alas2,0.6610307615747973
Hspa5,Tmeff1,0.6610300761375054
Irf8,H2afx,0.6609900948764535
Pbx1,Il18bp,0.6609824478476628
Nr1h3,Ctnnd1,0.6609604496676122
Tcf4,Enpp3,0.6609009945302944
Dnmt1,Nusap1,0.6607182630272239
Hivep3,Aig1,0.660612100701312
Tcf4,Gpr171,0.660554977191608
Tagln2,Esyt1,0.6604600085217279
Ebf1,Cebpa,0.6603993361332486
Nfix,Vcan,0.6603916324474983
Bcl11b,C130026I21Rik,0.6603645567319605
Mef2c,Plxnd1,0.6603604551862352
Pax5,Eps8,0.6603026404189037
Zbtb20,Sptssa,0.6603002263226876
Tcf7l2,Igfbp5,0.6602492893683475
Nfia,Calml3,0.660214359143214
Adarb1,Cops6,0.6602134879584797
Bhlhe41,Ttk,0.6601796563855151
Ahr,Edn1,0.6601568852006588
Mecom,Fam124a,0.6601544790628587
Pparg,Krt78,0.6600840409919659
Zeb2,Rdh10,0.6600717196707477
Lmo2,Nlrp10,0.6600562654722196
Atf5,AC160336.1,0.6600522089474715
Id2,Ccr5,0.6600158253540365
Nfib,Tst,0.6599901110715289
Id2,Tspan8,0.6598975319327497
Nap1l1,Sept11,0.659844283598506
Hspa5,Cited4,0.6597889930280618
Bhlhe41,H2-Eb1,0.6596859346315076
Nkx2-1,Gsta3,0.6596841396263239
Ikzf3,Fcer2a,0.6596819904911432
Dab2,Ripply3,0.6596183065949389
Dab2,Pcolce,0.6596109362725291
Klf4,Tmem119,0.6595691418748582
Tcf4,Hmgn1,0.6594981031752034
Tcf7l2,Fgfr1,0.6594579627391457
Nr4a1,Ifitm6,0.6593993878832531
Atf3,Cxcl3,0.6593923058570808
H2afz,Fscn2,0.6593850000806761
H1fx,Sparcl1,0.6592177390755096
Lmo2,Bc1,0.659184860425328
Dnmt3a,Plekhm2,0.6591391845001802
Celf4,Spns1,0.6591228224771846
Pparg,Gnptab,0.6590845362143438
Tagln2,Hmmr,0.6590806105639826
Anxa1,Laptm5,0.6590108296676114
Anxa1,Dusp4,0.6589700323526249
Ezh2,Mcm3,0.6589598460024618
Dnmt1,Kif2c,0.6588807691858346
Acaa1b,9530059O14Rik,0.658812859286654
Pparg,Hmmr,0.6587100041904637
Id1,Gm20234,0.658667800894442
Nme1,Ccng1,0.6586504653027159
Maf,Msi2,0.6585932393845093
Ets1,Pf4,0.6585693553447471
Ets1,Sdc4,0.6585554384774137
Mecom,Gsta4,0.6583981799741865
H2afz,Adm,0.6582644347360097
Zbtb20,C3,0.6581771471120553
Atf3,Clu,0.6581755828914655
Ckmt1,Ccng1,0.6581181386948214
Las1l,Cdc20,0.6581163798720936
Atf3,Krt19,0.6579684778504752
Mecom,Kif3a,0.6578741354124642
Hes1,Ighd,0.6578689416429568
Nme1,Il18,0.6577322514196164
Zbtb20,Ifi205,0.6575292151427709
Canx,Prss27,0.6575006734997957
Celf4,Fcor,0.6574560418715686
Bhlhe41,Sort1,0.6574148415273866
Irf7,Hpse,0.6574066951536723
Adarb1,Lig1,0.6573759395316429
Gata6,Ramp2,0.6573483916228591
Foxq1,2010109I03Rik,0.6573116990258971
Canx,Cdkn1a,0.6572706963612488
Nfia,Krt78,0.6572179833732537
Hspa5,Spns3,0.6571482776736567
Mecom,Parva,0.657114287905232
Pparg,Mthfd2,0.6569222379286243
Nfix,Clec1b,0.6569023544945772
Nap1l1,Esco2,0.6568847322679394
Pax5,Prok2,0.6568753673753305
Irf8,Fam46a,0.6568402704782061
Zeb2,Knl1,0.6568114397085609
Ets1,S100a4,0.6567731961882569
Canx,Melk,0.6567191485524287
Atf3,Fscn1,0.6566983367902404
Zeb2,Dgat2,0.6566166281477447
Celf4,Tmem106a,0.6566161357874823
Pou2af1,Clec2g,0.6565831631650021
Bhlhe41,Rassf4,0.6565737404586913
Tagln2,Ckap2l,0.6565719995315091
Nr4a1,Bambi,0.6564458163156441
Cebpa,Cidec,0.656320688113883
Id2,Dbp,0.6562861881331629
Zeb2,Plin2,0.6562643369165639
Atf5,Wnt4,0.6562547103551926
Zbtb20,Phlda3,0.6560820768948604
Maf,Bcl11b,0.6560398922263853
Nfib,Sult2b1,0.6559447188513112
Tcf7,Hacd4,0.6559194139812143
Ar,Nid1,0.655912850470906
Tcf4,Sash1,0.6558557073010063
Ikzf2,Chst2,0.6558377087500009
Tcf7l2,Gstm1,0.6557968226912347
Id2,Gas2l3,0.6557669747053453
Pparg,Ms4a6d,0.6557291863466759
Bhlhe41,Cdkn1c,0.6557218663848248
H2afz,Cacna1a,0.6556584955055599
Cebpa,Man2a2,0.6556238258831153
Foxq1,Muc4,0.6555698660500546
Anxa1,Itm2c,0.655392573481494
Mef2c,Rpl39l,0.6553845498575316
Id2,Serpina3g,0.655372965800579
Zbtb20,Dbp,0.6553427856778866
Ikzf3,Gmppb,0.655312987350915
Ikzf2,Nrarp,0.6553093223066386
Nme1,Tmeff2,0.6550858636492244
Nme1,Magi3,0.6550815605666119
Maf,Eps8,0.6550770717742939
Tagln2,Pdlim4,0.6550578646282612
Odc1,Iglc1,0.6549789247759454
Fosb,Cdca2,0.6549534336466971
Bhlhe41,Ctsb,0.6548626896806662
Tcf7l2,Fcgbp,0.6548127239485628
Pparg,Aurkb,0.6547929828742011
Ezh2,Clip4,0.6547794709717223
Zbtb20,Ifi209,0.6547711071077223
Egr2,Tpp1,0.6547113054642586
Zeb2,Tnfrsf12a,0.6546713899328532
Nfix,Cxcl16,0.6546683464992653
Ahr,Cebpa,0.6546571561587821
Mafb,Pdlim4,0.6546364667268593
H1fx,Dhfr,0.6546187623596278
Bhlhe41,Dst,0.6545953274819587
Nr1h3,Tpp1,0.6545736572874928
Hivep3,Htr2c,0.6545719223760712
Klf4,Ppif,0.6545525346202149
Nfix,Cyr61,0.6544757401365505
Pbx1,Yod1,0.654421318879533
Nr4a2,Arhgap10,0.6543534549219869
Canx,Dtymk,0.6542565752050739
Tcf7,Fyb,0.6541484046965533
Id1,Ikzf2,0.6541327435818024
Bhlhe41,Fam124a,0.6540593552505576
Nr1d1,Gata6,0.6539018695931724
Yod1,Arhgap25,0.6537714165396629
Nap1l1,Tyms,0.6537490729250888
Mef2c,Gadd45a,0.653747142385797
Anxa1,Selenop,0.653521813788318
Celf4,Sh3bgrl,0.6535165682166968
Mef2c,Rdh10,0.6534927784079917
Odc1,Fabp7,0.6534857747549655
Cebpa,AI427809,0.653453702974712
Spats2,Angptl4,0.6534467652691677
Hes1,Bambi,0.6534327034156366
Acaa1b,Ndufa4,0.653426913259624
Tagln2,Lig1,0.6534109142604836
Klf4,Steap4,0.6534037576243944
Las1l,Neil3,0.6531747060472334
Ikzf3,Ptma,0.653152133252531
Celf4,Npc1,0.6531213970245943
Irf8,Esyt1,0.6530925614812871
Nap1l1,Gsta3,0.6530619543238387
Bhlhe41,Ptprg,0.6530607736129752
Nap1l1,Ppp1r14b,0.6529855185955671
Hes1,Ceacam1,0.6529607303923298
Pparg,Fam46a,0.6528568928805801
Tfec,Degs2,0.6528501128040739
Ets1,Tnip3,0.6528283710721241
Canx,Gm26522,0.6528135406752118
Egr1,Bmp1,0.6527738127930418
Tcf7,Herpud1,0.6526831128287515
Anxa1,Ifi203,0.6526279486227047
Dab2,Lgals3bp,0.6525951593968357
H2afz,Crlf1,0.65256990411262
Ahr,Phf11b,0.6525310427067303
Ets1,BC028528,0.6525125442926927
Pax5,Hmgn3,0.6525073052271884
Pbx1,Capn5,0.6524955965319346
Pou2f2,Ccne2,0.6523863903847411
