TF,target,importance
Mafb,Fam198b,2.4322973099074403
H2afz,Wfdc2,2.431950920242308
Acaa1b,Cidec,2.431500380728578
Bcl11b,Cdca2,2.4309900517554297
Cebpa,Npnt,2.429928879163459
Tcf7l2,Axl,2.42989625711301
Msi2,Camk2n1,2.4298572263365026
Lmo2,Prdx4,2.429798862965866
Irf7,Mgst3,2.4290106470041635
Irf8,Adgre1,2.4285552353623014
Spats2,Tpm2,2.4283413760391044
Zeb2,Slfn5,2.4281861265162012
Tcf7l2,Lima1,2.427988232208794
Spats2,Lmo7,2.427934668080897
Tfec,Dab2,2.4277166645071677
Atf3,Ddit4,2.4276263813641705
Mafb,Hmmr,2.4275185059143096
Nme1,Cldn10,2.4273823458214836
Irf7,Sqstm1,2.427337832634291
H2afz,Itga6,2.426150752823743
Zeb2,Anpep,2.4258421169877016
Id1,Ffar2,2.425436710915225
Irf7,Fdps,2.424801474938865
Mef2c,Vpreb3,2.4247898779374766
Irf8,Fabp7,2.4246948278926723
Mafb,Slc38a6,2.4246648769627965
Irf7,Apoc1,2.4234648975351774
Anxa1,Tspan2,2.4233422932258146
Spats2,Tmc5,2.4233152414232637
Hspa5,Lurap1l,2.423045478241058
Tagln2,Il6st,2.4229882633462
Pbx1,Meg3,2.4227518009802855
Cebpa,Ciita,2.4219727495469323
Mafb,Maged1,2.421610498556624
Hmgn3,Fbln1,2.4206243447962
Irf8,Gyg,2.4202810621422923
Dnmt3a,Prdx1,2.4202478585441427
Bcl11b,Cdca8,2.4194858299621207
Irf7,Tgfb2,2.4194488472947264
Anxa1,Vcl,2.419317064405836
Canx,Cxcr1,2.4190907273160493
Irf7,Hopx,2.41868512919968
Id1,Cxcl2,2.418667574332716
Dab2,Dpp7,2.418427478430473
Maf,Fam213b,2.417119582880785
Canx,Rps2,2.4170383504645114
Pparg,Il18,2.4169088666028506
Irf7,Nr1d1,2.4167287371967965
Ehf,Nrarp,2.416463157319731
Fosb,Cd69,2.416381682795134
Hmgn3,Phlda3,2.4162560317562805
Irf8,Ebpl,2.4161635185246175
Irf8,Adcy3,2.415284331957961
Hivep3,Map1b,2.414959860805088
Las1l,Adm,2.4149205242168232
Ikzf2,Trim10,2.414864920538247
Jdp2,Laptm5,2.414358643212547
Nr4a2,Hells,2.4141423670950903
Egr1,Cacna1a,2.413954552405256
Ikzf2,Gimap4,2.4130956624837054
Hspa5,Cd81,2.412736610426401
Tcf4,Abhd12,2.4124619546120147
Bhlhe41,Hpgds,2.4116719511225586
Jdp2,Ddit4,2.411464824995023
Atf5,Mthfd2,2.4114529753529124
Mef2c,Cxcl14,2.410959588819645
Nme1,Pdia6,2.4104564673049613
Tagln2,Vps13c,2.410421942274064
Irf8,Hal,2.408868691456591
Ar,Aebp1,2.4081939328233144
Tcf7l2,Fcgrt,2.408173806987896
Irf7,Nbl1,2.4071094634525476
Tagln2,Sh3pxd2b,2.4069252969819144
Ckmt1,Sapcd2,2.4066809102343965
Bcl11b,Lef1,2.406414496997198
Irf8,Lpl,2.405946963565103
Dnmt3a,Fam213b,2.4053239743848978
Ahr,Hmgn3,2.4050917445410507
Ets1,Trbc2,2.4050333153065404
Dab2,C1qc,2.4049223496868186
Dnmt3a,Pla2g2d,2.4048236491104182
Ahr,Akap12,2.404798624519117
Id2,Fcgr2b,2.4047873432054843
Nkx2-1,Mcpt8,2.404660649024296
Sox4,Nectin1,2.403386087127653
Anxa1,Clic3,2.4033760309420185
H2afz,Kif20a,2.403294026508792
Nkx2-1,Ctnnd1,2.4027218926647627
Nme1,Cnrip1,2.4024337412922567
Nfix,B3gnt7,2.4019730779284427
Nap1l1,Ranbp1,2.4015058631735995
H2afz,Ephx1,2.4013983452169727
Ehf,Plpp1,2.4011501411157807
Irf8,Nfia,2.401131737029589
Pbx1,Ppic,2.401068115210212
Jdp2,Cldn1,2.401002242929704
Zeb2,Lbp,2.4001736147444657
Tfec,Cd200r4,2.399959883139917
Gadd45a,Chac1,2.3999555857500554
Mef2c,Clec4a3,2.3995888938521004
Hspa5,Gm43936,2.399548449464644
Irf8,B3gnt7,2.398979507615743
H2afz,Hist1h1c,2.398236979395175
Nkx2-1,Dcxr,2.3982162403854996
H2afz,Epcam,2.398147695698189
Tagln2,Lpl,2.397441757866033
Dab2,Fabp7,2.397440793280283
Dnmt3a,Mgll,2.3970422627774206
Acaa1b,Marco,2.396754143064194
Dnmt3a,Trem2,2.3958293180593504
Jdp2,Clec2g,2.395708715608077
Tcf7l2,Vat1,2.3955603074561993
Nap1l1,Tmed3,2.3950764428720506
Ahr,Ccnb2,2.394986501296769
Hes1,Ccdc68,2.3946696194868373
Nr4a2,F5,2.3942193400648115
Dab2,Erp29,2.3939436532427236
Tfec,Pparg,2.393790785871572
Irf8,Ranbp1,2.39355724097374
Irf8,Asns,2.3923616123844758
Irf7,Snhg18,2.3919836140471022
Irx3,Il33,2.391650520827186
Id1,Gm26522,2.391223988776597
Dnmt3a,Gstm2,2.3900921293814417
Mafb,Daglb,2.390066288429235
H2afz,Ctsl,2.3898344945428684
Gata6,Col6a1,2.389741159058464
Dnmt3a,Il3ra,2.389513621652252
Bhlhe41,Emc1,2.3890344609745346
Ebf1,Hspg2,2.3887771174836403
Fhl2,Eln,2.388583323475113
Klf4,Ramp2,2.3884555681365107
Irf7,Ckmt1,2.3880960048747673
Tagln2,Anxa4,2.387287899065824
Ezh2,Tmem158,2.3870969958472212
Yod1,Epcam,2.3861019283013825
Nr1d1,Wwtr1,2.385098042927133
Bhlhe41,Tmed3,2.38507097698118
Tagln2,Iqgap3,2.385002040729218
Nfia,Ccna2,2.3847481253788176
Tagln2,Scpep1,2.3837569921568322
Nkx2-1,Slc12a2,2.383388041975783
Atf3,Cd63,2.382490046206063
Atf5,Chst1,2.381850789927523
Dab2,Atad2,2.3816712834817966
Bhlhe41,Zbtb20,2.381488449459814
Ckmt1,Wwtr1,2.3811473485523145
Atf5,Tmem80,2.3811149452720706
Zeb2,Ccl9,2.380682189369558
Lmo2,Scpep1,2.3803062332945446
Dab2,Rnf128,2.3801695899082946
Ehf,Tspan1,2.379837161342658
Hmgn3,Xlr4a,2.379745689546387
Irf7,Mlph,2.379231704785897
Dnmt3a,Blvra,2.3790824487911233
Ckmt1,Plac8,2.3790497672635613
Hes1,Tacstd2,2.3790368938404955
Bhlhe41,Sptssa,2.3779721133737297
Lmo2,Gna12,2.3774164261212567
Mef2c,Calu,2.3770952093231656
Canx,Tcaf1,2.376496807834542
Msi2,Zmynd15,2.3763211328199176
Anxa1,Id2,2.3761081359134217
Mafb,Adgre1,2.375860691732264
Klf4,C4b,2.3758406956696736
Tcf7l2,Cd2,2.374510225819789
Adarb1,Bub1b,2.3744916498508646
Canx,Hivep3,2.3741333731837946
Jdp2,Nbl1,2.3740928419508855
Ehf,Avpi1,2.3740657964750307
Pbx1,Sox2,2.373793920938892
Tcf4,Pid1,2.373691454301395
Yod1,Pi15,2.3736263412006275
Jdp2,Magi3,2.3736248309956105
Elf5,Krt23,2.3733128574946347
Irf8,Iigp1,2.373267540278181
Irf8,Ncoa4,2.3725458446610617
Bhlhe41,Cenpx,2.3712750785178933
Jdp2,Sqstm1,2.371039481313999
Bhlhe41,Mmp12,2.370969273504556
Gata6,Serpinf1,2.3704387319730693
Pou2f2,B4galt6,2.370065019500486
Atf3,Lrrc14b,2.3699944619325266
Nap1l1,Flt3,2.3697237623829586
Irf8,Cd38,2.368675543418923
Ckmt1,Lmo7,2.367211613839578
Nfib,Bicc1,2.367136674038993
Ar,Cd3e,2.366700232212045
Nap1l1,Dclk1,2.366418933800809
Bhlhe41,Kif3a,2.365909288935436
Tagln2,Pycard,2.3657781257780504
Arg1,Zeb2,2.3652802347184436
Dab2,Pdpn,2.364436438057976
Tcf4,Osbpl3,2.364384690231493
Irf8,Bcl2a1d,2.3630440587661385
Mef2c,Hist4h4,2.3629122421614976
Adarb1,Sh2d1b1,2.362626147882911
Bhlhe41,Abcd2,2.362277230239475
Dnmt3a,Myh10,2.3622759005631426
Jdp2,Proser2,2.3620682551349232
Mecom,Pbx1,2.3611272996282815
Sox2,Pbx1,2.3610804210215055
Bhlhe41,Erp29,2.3607903576657945
Tagln2,Sptssa,2.360340805062607
Dab2,Itgb5,2.360249726740507
Klf4,Aebp1,2.3587542675781297
Tcf4,Ak1,2.358429740497559
Dnmt3a,Ak1,2.3582235592489575
Bhlhe41,Rnase4,2.358204598650249
Tagln2,Anxa5,2.357373208299713
Dab2,Aig1,2.3572649598395103
Tagln2,Slc4a4,2.357224220155162
Nfib,Rbpms,2.3565799585383527
Id2,Cdca2,2.3563832403875504
Dnmt3a,Trf,2.356206828452651
Ckmt1,Hebp2,2.3558799650473325
Mafb,Hspd1,2.35577179760875
Elf5,Snhg18,2.3552312933611788
Bhlhe41,Adap2,2.3552217456595836
Dnmt3a,Tcf7l2,2.354315635451411
Maf,Mmp23,2.3542470951616163
Mafb,Ftl1-ps1,2.3540431844800245
Bcl11b,Esm1,2.35388531970277
Bhlhe41,Slc29a1,2.3537741775820193
Arg1,Slamf8,2.353740690208901
Hspa5,Dbp,2.353706199544504
Tagln2,Dnmt3a,2.3536616260312115
Tcf7l2,Gm41307,2.3535318836670562
Bhlhe41,Sulf2,2.352970492262901
Adarb1,Cxcr1,2.352960172604529
Dnmt3a,Chil3,2.3527649488983284
Arg1,Slc7a11,2.3522233897854217
Pou2f2,Blk,2.3521890985449203
Bcl11b,Krt83,2.3520143112267418
Tcf7l2,Shtn1,2.3518223118183315
Pparg,Tns1,2.3511602318725666
Yod1,Nccrp1,2.35096656105373
Fhl2,Col18a1,2.350932535927647
Bcl11b,AW112010,2.350918553139051
Dnmt3a,Rnf128,2.35084435014997
Lmo2,Plekho1,2.3508387116370213
Fosb,Hspa1a,2.3505857694306105
Mafb,Rai14,2.350434886437167
Ehf,Grasp,2.349923657110887
Irf8,Nfix,2.349624549982133
Nap1l1,Prdx1,2.3481686828340065
Ikzf3,Ms4a6b,2.3481524257677693
Acaa1b,Lepr,2.347124674421233
Ebf1,4930523C07Rik,2.3470349796977903
Jdp2,Smpdl3b,2.3466877903490833
Irf7,Rrm1,2.3461345394252144
Dab2,Bst2,2.3459440683029533
Ddit3,Avil,2.3459156540500565
Ets1,Tcf7,2.345840773154259
H2afz,Tmem238,2.3457157452822055
Tcf7l2,Ccdc88a,2.345710847595091
Elf5,Clic3,2.3454858327947052
Id2,Asprv1,2.3445138415111577
Mxd3,Cdk1,2.3444458357239273
Odc1,Ndc80,2.344439140481625
Irf8,Gstm1,2.344070962656669
Irf7,Perp,2.3436067741263207
Nfib,Loxl2,2.3434652955785986
Ehf,Gsta3,2.343285409688633
Dtl,Mcm3,2.342823153396756
Ezh2,Smc2,2.3421625982567464
Dab2,Net1,2.341835608717771
Cebpa,Tyms,2.341617895935917
Dab2,Rab7b,2.3409332946869172
Foxm1,Nuf2,2.3407515854822565
Ahr,Steap2,2.3405689444518556
Dnmt3a,Esyt1,2.340088160769979
Arg1,Parm1,2.33974092046447
Pou2f2,C1qc,2.3397210202261176
Ikzf3,Cd79b,2.339522230304481
Nap1l1,Sept11,2.3392828749089567
Ddit3,Tff1,2.338693136534951
H2afz,Mxd3,2.3373318204785205
Atf3,Pdxk,2.3371620733843295
H2afz,Tnfsf8,2.3370464632623027
Nme1,Fmo2,2.3369765885928717
Nap1l1,Serpinb6a,2.336958748970232
Id1,Ly6c2,2.3366078983433307
Tagln2,Iglc1,2.336542401948196
Bcl11b,Nkg7,2.336355467475496
Arg1,Cxcl2,2.335728386001557
Anxa1,Dcstamp,2.3353196629526964
Atf5,Col14a1,2.334221695221017
Hmgn3,Nedd4,2.333938821809157
Anxa1,Magi3,2.3332507173132777
Bhlhe41,Cerk,2.3329728248099166
Spats2,Ifit1,2.3321807034293753
Nap1l1,Ybx3,2.332147606563257
Tcf7,Cd3d,2.331817060906431
Las1l,9530059O14Rik,2.330942444757557
Ahr,Muc5b,2.330738473176618
Nme1,Hacd1,2.330711609663881
Anxa1,Ctgf,2.329732789132061
Hmgn3,Tgm1,2.3294443569181436
Pbx1,Gm20186,2.3294154572914914
Nfia,Adarb1,2.329334922314915
Bhlhe41,Serpinb6a,2.329333123296417
Jdp2,Mcub,2.329212298637088
Bhlhe41,Slc7a2,2.3288472026216525
Irf7,Serpinb9b,2.328793197749818
Jdp2,Cxcl5,2.328530677685671
Pparg,Kcnn3,2.3282738239080643
Dab2,Il11ra1,2.3278005899860363
Irf7,Fbln1,2.3277650049142498
Hes1,Ifi202b,2.3275584551988264
Id1,Ifitm6,2.3269413659160167
Mafb,Mical2,2.3268532016842522
Tcf4,Hist1h1d,2.326676962729678
Gata6,Crip2,2.3266427683353874
Dtl,Uhrf1,2.32651997439569
Klf4,S100a10,2.326333130854021
Arg1,Acsl3,2.3263185032868057
Nfib,Irx3,2.3262075306155547
Mafb,Sash1,2.3257980948365677
Nfib,Sdc2,2.32536481661252
Egr1,Adam8,2.3252463095869653
Dnmt3a,Nfix,2.32406840791301
Jdp2,2310007B03Rik,2.3231721695470187
Nfix,Lox,2.3231458913622527
Irf7,Csf2ra,2.3229382269544163
Egr1,Hcar2,2.3228821676893427
Dnmt3a,Hspa9,2.321944133250701
Ikzf2,Flrt2,2.3213289864623476
Irf8,Itgax,2.32102445240452
Tagln2,Abcd2,2.320724078799862
Bhlhe41,Mpeg1,2.3207215255316904
Odc1,Ces2g,2.320629615315618
Pbx1,Dcxr,2.3197983567716602
Irf7,Bcar3,2.319541543336022
Nfix,Fbln2,2.319533791815908
Bhlhe41,Axl,2.319403389685685
Odc1,Ptrh1,2.3190556298331675
Atf5,Vegfa,2.3186054006518297
Ahr,Gm20186,2.318586458919538
Dtl,Mcm6,2.3183567684262694
Nr4a2,9530077C05Rik,2.318255317543467
Klf4,Ephb3,2.3181751638273993
Nkx2-1,H2afx,2.3181107189970405
Zeb2,Mafb,2.317551486652067
H2afz,Fech,2.317384660086836
Egr1,Ifitm3,2.3172964906747895
Id1,Hs3st1,2.317233095437255
Irf8,Pax5,2.317117805885215
Las1l,Lamb1,2.3156958121591225
Tagln2,Fam124a,2.3154768912942427
Ehf,Cldn3,2.3154519405696377
Odc1,Hsp90aa1,2.3151494344466155
Elf5,Plpp1,2.3148902092982664
Fosb,Ly6c2,2.314769641728018
Pou2f2,Dppa3,2.3147271440006385
Anxa1,Ripply3,2.3146486114217586
H2afz,Csrp2,2.314462141969474
Ebf1,Serping1,2.314062845242889
Bhlhe41,Adgre1,2.31233037592395
Nkx2-1,H1f0,2.3123228718907343
Dnmt1,Pclaf,2.312214069036824
Dab2,Itm2c,2.31217023262753
Atf3,Stfa2,2.3117397275469154
Egr1,Hist1h4i,2.311493843309976
Hspa5,Tnfsf8,2.3111592276740383
Tagln2,Cyb5r3,2.3111439165175107
Ikzf2,Serpinb2,2.3111094185680954
Dnmt3a,Fam198b,2.3108499569960013
Bhlhe41,Itgb5,2.309456420347988
Egr1,Fhl2,2.3091836540189985
Tagln2,Ldhb,2.3089516989896572
Mecom,Lamb2,2.30893821458177
Hivep3,Cyr61,2.3088892609894853
Nr1h3,Sparc,2.3083523020257326
Bcl11b,Phf11b,2.3079382681959912
Elf5,Scgb3a1,2.3070909593786815
Mafb,Slc37a2,2.306879273255351
Bhlhe41,Ccl7,2.306461648493066
Acaa1b,Phgdh,2.3061008176988094
Tagln2,Bok,2.305245466890118
Lmo2,Hpgds,2.305200978480073
H2afz,Ckap2l,2.304797600144026
Ehf,Scd2,2.304704393686105
H2afz,Slc9a4,2.304666028640165
Hspa5,Pf4,2.3046054427114107
Lmo2,Cryab,2.304457426736871
Nr2f2,Bmp4,2.3041628126370295
Irf8,Naglu,2.3032595314289117
Canx,Nek2,2.302837661159761
Id1,Wfdc17,2.3026901092837235
Zbtb20,Nrgn,2.302373152336229
Pbx1,Lox,2.3022211954640053
Dnmt3a,mt-Nd1,2.30216319185642
Sox2,Asns,2.3016074118976477
Dnmt3a,P2ry6,2.301506666656285
Ckmt1,Ly6d,2.3014358943022626
Dab2,Acaa1b,2.3012796678384193
Nfib,Cenpm,2.30091039498784
Tagln2,Cd7,2.300776271745031
Tcf7l2,Camk1,2.3005067692891195
Elf5,Mllt3,2.300225239734411
Hspa5,Cldn10,2.2992816581758166
Yod1,Atp1b1,2.2992113572608384
Bcl11b,Iigp1,2.299038985028921
Nkx2-1,Xlr4c,2.2987206539041485
Ehf,Ahr,2.2986891833912892
Dnmt1,Iqgap3,2.2978787148049857
Id1,Gm12840,2.2974002880579807
Id1,Osm,2.297191862502721
Id2,Csrp1,2.297156096044902
Dab2,Timp1,2.2970264598758265
Zeb2,Mgst1,2.296931081030811
Sox2,Mx1,2.296126843052845
Adarb1,Glul,2.295946508544211
Irf7,Sdc4,2.2958324131603076
Tagln2,Hmgn1,2.2954182440571222
Spats2,Npnt,2.295321808143525
Tagln2,Ppic,2.2949706846317244
H2afz,Hba-a1,2.2947759030892794
Adarb1,Coro2b,2.294444805595834
Tcf4,Aurkb,2.2941019381544914
Elf5,Ttc36,2.293925050638814
Irf7,Rps2,2.2935974810576822
Pbx1,Cfb,2.2926916151947925
Dnmt3a,Mertk,2.292416488512392
Jdp2,Ifi47,2.2923468311207214
Canx,Aplp2,2.2923193078027966
Ikzf3,Sh2d1a,2.291957527749154
Nr1h3,Coro2b,2.290623489948438
Canx,Card11,2.2904267215538794
Jdp2,Klk8,2.2901778243629716
Dab2,Lhfpl2,2.290168385195031
Ahr,Cldn1,2.2897998264873403
Lmo2,Gpr65,2.2894477972446436
Dab2,C1qbp,2.2892236115718503
Tagln2,Lmna,2.288335831323406
Nfib,Bgn,2.288304132976811
Ikzf3,Ramp1,2.2881122663152826
Bhlhe41,Ptprs,2.2877301349323687
Nkx2-1,Irx3,2.2874346347699626
Arg1,Cald1,2.287280269201086
Zeb2,Snca,2.287090888822893
Mef2c,Ass1,2.286838272358565
Dab2,Nr1h3,2.286684477254991
Nfib,Rcn3,2.2863030574956174
Mxd3,Pclaf,2.285430583400714
Hes1,Tmem80,2.28504450516535
Zbtb20,Il2ra,2.2844657454205466
Zbtb20,Mcm3,2.284152494885319
Tcf7l2,Gstt1,2.283495865610258
Lmo2,B4galt6,2.283214063319241
Bhlhe41,Fblim1,2.2827647396649215
Id2,Npc1,2.282650311280079
Hmgn3,Serpinb6b,2.2826445260407464
Nap1l1,Mgl2,2.282621200383157
Spats2,Apol7a,2.2821838348874866
Bhlhe41,Sftpa1,2.281976620266513
Zeb2,Bcl2a1d,2.2815630030853686
H2afz,Ccna2,2.2804539030669497
Irf8,Slc6a8,2.280327114004936
Mef2c,Tagln2,2.2801490486071696
Irf7,Ripply3,2.2794741152188913
Bhlhe41,Tubb2a,2.2790474166175057
Nap1l1,Sptssa,2.278948066839011
Spats2,Gale,2.2788700120544925
Nr2f2,Col1a2,2.2785210483805516
Acaa1b,Gm41307,2.278443655714593
Dnmt3a,Tubb2a,2.2779456986289097
Bhlhe41,Clec12a,2.2769772038670846
Zeb2,B4galt6,2.276610837283926
Dnmt3a,Itm2c,2.27660002813912
Bhlhe41,Gstm1,2.275849407963346
Zeb2,Lrrc58,2.27579295808955
Arg1,Phf11d,2.27564168709837
Mecom,F5,2.27481189306494
Mecom,Ephb2,2.2743413475817453
H2afz,Kif20b,2.274307313636968
Dab2,Clmp,2.2735435525238903
Tcf7l2,A2ml1,2.271867921070644
Nfia,Igfbp5,2.271742661297627
Dab2,Bhlhe41,2.2715597490282495
Ehf,Ifit1bl1,2.271341467852286
Irf8,Csf1r,2.271080729478272
Tcf7l2,Vps13c,2.2705737338284213
Spats2,C130026I21Rik,2.2705097729595245
Irf8,Slamf7,2.2704552584833326
Pbx1,Bcam,2.270365028583345
Irf8,Rftn1,2.2697066190337196
Spats2,Gmppb,2.2691727626929485
Yod1,Cldn3,2.2691324631236975
Lmo2,Lbp,2.2688825741970735
Id1,Prok2,2.2684455693667136
Canx,Atp1a1,2.2683851215641053
Yod1,2010109I03Rik,2.268251364704257
Nme1,Slamf8,2.2681834770775207
Mafb,Atp2a2,2.267906380345103
Sox2,Mrps6,2.2674993406010686
Dab2,Slc36a4,2.266988834529507
Tcf7l2,mt-Nd1,2.2669291366678483
Fosb,Nr4a1,2.2668504031069685
Id2,Ffar2,2.266427491123376
Klf4,Ldlr,2.266245388698142
Atf5,Mlana,2.265958018350994
Egr1,Ptgs2,2.265932280202952
Arg1,Fyb,2.2657803164857935
Arg1,Esm1,2.2653473188120477
Zbtb20,Osmr,2.2652083576794975
Mecom,BC030870,2.2644299973447675
Mecom,Steap2,2.263703146779029
Sox2,Cks1b,2.262423872671416
Elf5,S100a16,2.2624059771305443
Arg1,Herpud1,2.2622922449218157
Ahr,Flnb,2.2622319344395936
Dnmt3a,Ciita,2.2610570722911905
Dnmt1,Top2a,2.260786169731438
Mafb,Hacd1,2.2607308273074205
Edn1,Nectin2,2.2605439063830923
Dnmt3a,Pianp,2.2599789280140783
Adarb1,Mmp2,2.259963625208309
Nfib,Col6a1,2.2598910206710365
Irf8,Ear2,2.2598075416216727
Anxa1,Fbxo32,2.2596701831297206
Ahr,Syne2,2.259669154361988
Nr1d1,Dlc1,2.2587874833747663
Egr1,Ifit1bl2,2.2585427412588945
Nfix,Clic4,2.2584979275769745
Ar,Hspg2,2.258424165406206
Bhlhe41,Pparg,2.2577758845596603
Anxa1,Emp1,2.25714672647489
Ets1,Ifit1bl2,2.2570260485798883
Nap1l1,Atp2a2,2.2569209798136973
Anxa1,Esco2,2.2568311957302796
Nr2f2,Crlf1,2.256509871292904
Jdp2,Ppbp,2.2553295115121377
Irf8,Cpt1a,2.2551042103874135
Sox2,Efnb2,2.254984491927359
Maf,F13a1,2.2549480005474685
Dab2,Cd180,2.254168752507465
Anxa1,Tmem176a,2.2540416433899377
Ehf,Klf4,2.2540191892274506
Tagln2,Nap1l1,2.2537563568218415
Mafb,Tspan4,2.2530567826965564
Ehf,Wfdc2,2.252744809461744
Zeb2,Man2a2,2.2526725781125405
Sox2,Cbr2,2.2525317823881754
Klf4,Plk1,2.2522915113655397
Adarb1,Chil3,2.252260133978826
Ahr,Tsc22d1,2.252251490340755
Tagln2,Cerk,2.25220047262582
Tcf4,Ms4a6c,2.252052777558567
H2afz,Sgo2a,2.2519254839367715
Mef2c,Cxcl10,2.2518133789364576
Arg1,Clec2g,2.2517736801294235
Adarb1,Aldoc,2.2517326457726754
Tagln2,Plin2,2.251327764101559
Jdp2,H1fx,2.2509952714278687
Foxm1,Ccna2,2.250554790798351
Id2,F10,2.2501808839098265
Yod1,Acsl3,2.2496552518365642
Tagln2,Itgb2,2.249395407916653
Bhlhe41,Ttyh2,2.248724367921279
Bhlhe41,Nceh1,2.248703680315013
Mef2c,Ifi27l2a,2.2485670913941798
Mafb,Mmp12,2.248537196991257
Nfia,C4b,2.2482305495863013
Tagln2,Htr2c,2.2475881161475173
Tfec,Adarb1,2.247501943048416
Nme1,H2afz,2.2474872881129393
Nap1l1,Ezh2,2.247245561772956
Celf4,Mcpt8,2.2471276193085963
Mafb,Hsp90b1,2.2462431896042294
Las1l,Bmp4,2.2452042141044046
Odc1,Faim2,2.244371227472401
Mecom,Tmc5,2.2442942244279394
Id1,Tnfrsf4,2.2441557542479615
Zbtb20,Fabp1,2.243663181659386
Hivep3,Efnb2,2.243557513780531
Fhl2,Slc4a4,2.242077759140004
Bhlhe41,Pdgfa,2.2419431760538546
Irx3,Fxyd2,2.240810072449921
Sox4,Areg,2.2405842170902477
Jdp2,Tacstd2,2.240443592561968
Bhlhe41,Tagln2,2.2398960099625804
Hes1,Zmynd15,2.239542928166064
Jdp2,Isg20,2.238968737021079
Ehf,S100a10,2.238058658731229
Zbtb20,Cfh,2.2380044436012114
Jdp2,Tnfrsf23,2.237436589680646
Pparg,Ctsk,2.237035925001375
Dnmt3a,Gpc1,2.236838927436794
Nme1,Ndufc2,2.2364520872540528
Anxa1,Pcsk6,2.235975901673109
Canx,Gstm1,2.235159865655514
Ebf1,Col6a1,2.2341669136782025
Tcf4,Mafb,2.234014098608265
Arg1,Gadd45b,2.233514517907561
Fhl2,Dio2,2.233491703983074
Anxa1,Epcam,2.2334298794659637
Spats2,Mecom,2.233273872251081
Dab2,Dnmt3a,2.2332596488342507
Dab2,Zeb2,2.2331878674238297
Jdp2,Cdkn2a,2.232833561116418
Bhlhe41,Vwa5a,2.2328082319636526
Id1,Stfa2,2.23182903262339
Dab2,Cd36,2.231749560747883
Hmgn3,Mycl,2.2313171449239806
Ar,Adamts2,2.2304774132824954
Irf7,Herpud1,2.2300984081992223
Dnmt1,Ramp1,2.229745943983814
Gadd45a,Serpinb9b,2.2290738776732533
Ets1,Kif20b,2.2287953391943076
Ehf,Aldh1a3,2.2287890823248526
Tcf7l2,AI504432,2.228768359301429
Zeb2,Esyt1,2.228520422071182
Irf8,Lamp1,2.228507142025367
Nfix,Lbp,2.2282393914525955
Klf4,Ifi205,2.22789411474723
Irx3,Slc4a4,2.226936436182844
Spats2,Klf4,2.2269184328330662
Tagln2,Pdlim4,2.226246520982931
Atf5,Cfap53,2.2258587668689502
Tagln2,Slfn5,2.2256859543005776
Dnmt3a,Sms,2.2251856324132886
Id2,Gpc3,2.225116509281148
Gadd45a,Ly6i,2.2250762993795874
Adarb1,Card11,2.2243916376083157
Irf8,Slc38a6,2.223662376183121
Nr1h3,Itm2c,2.223260316529345
Zbtb20,Serpinh1,2.2232061842359956
Zeb2,Thbs1,2.2231830092403886
H2afz,AW112010,2.2229470977147554
Ehf,Hebp2,2.2228531643730594
Mafb,Prdx1,2.222836700073998
Ikzf3,Ccr2,2.2226557948696066
Nme1,Eprs,2.2225095015802068
Irf8,Clec10a,2.2224880056537115
Acaa1b,Cdc42ep3,2.222454108669555
Dnmt3a,4931406C07Rik,2.2222109840876745
Dab2,Vat1,2.2221233353155387
Pou2af1,Ighd,2.221866628520374
Jdp2,AC168977.1,2.2210234585170774
Dab2,Tgfbi,2.220990090296554
Sox4,Loxl2,2.2205060351965713
Ikzf2,Mllt3,2.2201031151076207
Arg1,Ptges,2.2195271467868407
Jdp2,Ddit3,2.2194633518148468
Mef2c,Fgd4,2.219345475254806
Bhlhe41,Fbxo32,2.2192479325639276
Nr1d1,Ifrd1,2.2189616280605713
Tcf7,Tnfrsf4,2.2186250407422463
Dnmt1,Mcm3,2.218494561996582
Ckmt1,Chst1,2.2180962341576147
Dnmt3a,Lyz2,2.217947315491384
Ar,Sdc2,2.2178336711399305
Dnmt3a,Cd200r3,2.217796599764979
Nfix,Ccna2,2.2169399621823143
Atf5,Col1a2,2.21671161532279
Bhlhe41,Acp5,2.216224411094488
Irf8,Rin2,2.215803825129238
Tcf4,Palld,2.2157521755048983
Bhlhe41,Bcl2a1b,2.215077701350048
Foxm1,Nusap1,2.214589979116261
Irf8,Ftl1-ps1,2.2143319616896604
Atf5,Ccr2,2.213493693061484
Mef2c,Ckb,2.213348014609541
Yod1,Rsad1,2.2131535092427406
Mafb,Slc36a2,2.213025767801221
Irx3,Gpc3,2.2126220548810465
Ahr,Ifi205,2.2125073615416007
Tagln2,Lima1,2.2123100936833597
Irf7,Cks2,2.2121657572414573
Arg1,Ifi202b,2.211424627096522
Dab2,Dnmt1,2.211231340145061
Dab2,Vcan,2.2109377830670836
Ezh2,Adm,2.2105835414830444
Bhlhe41,C1ra,2.210464010531423
Nr1h3,Vegfb,2.2103193753698815
Acaa1b,Flvcr2,2.210229006403803
Dnmt3a,Awat1,2.2095694943787914
Arg1,Gm5483,2.2093604186443407
Ehf,Ackr3,2.209290674354384
Pbx1,Cp,2.20915381191244
Ets1,Gimap6,2.2091516527683184
Ets1,Gimap1,2.20893779764656
Sox4,Col1a1,2.2088218148312717
Hes1,Tnf,2.208821107220794
Ebf1,Scd1,2.20833366958467
